,year,County Name,county,city,particle,measurement,days_recorded,avg_val,variance,min_val,percentile_10,percentile_25,percentile_75,percentile_90,max_val
49,2025,Stanislaus,Stanislaus,Modesto,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),47,0.0024255319148936173,2.5873795235497366e-06,0.001,0.001,0.002,0.002,0.005,0.014
50,2025,Trinity,Trinity,Not in a city,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2025,Tulare,Tulare,Sequoia National Park,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),57,0.001955223880597015,4.042899276074712e-06,0.0,0.0,0.001,0.002,0.005,0.019
52,2025,Ventura,Ventura,Simi Valley,Arsenic (TSP) STP,Micrograms/cubic meter (25 C),16,0.3524951127819549,0.6251676701600252,0.0,0.0,0.00087,0.152,1.3,4.1
53,2025,Fresno,Fresno,Fresno,Lead (TSP) STP,Micrograms/cubic meter (25 C),1,0.00627,,0.00627,0.00627,0.00627,0.00627,0.00627,0.00627
54,2025,Imperial,Imperial,Calexico,Lead (TSP) STP,Micrograms/cubic meter (25 C),1,0.0081,,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081
55,2025,Los Angeles,Los Angeles,Los Angeles,Lead (TSP) STP,Micrograms/cubic meter (25 C),33,0.007397577319587629,6.694280498103734e-05,0.0,0.002,0.003,0.0072175,0.016,0.066
56,2025,Riverside,Riverside,Rubidoux,Lead (TSP) STP,Micrograms/cubic meter (25 C),35,0.004113333333333333,6.181341843971632e-06,0.00065,0.001656,0.003,0.005,0.006639000000000006,0.013
57,2025,San Bernardino,San Bernardino,San Bernardino,Lead (TSP) LC,Micrograms/cubic meter (LC),32,0.0068125,4.918951612903226e-05,0.0,0.002,0.00375,0.00725,0.010800000000000004,0.032
58,2025,San Diego,San Diego,Chula Vista,Lead (TSP) STP,Micrograms/cubic meter (25 C),27,0.007542203389830508,5.298005540619523e-05,0.00065,0.00065,0.0016250000000000001,0.014,0.0182,0.026
59,2025,San Francisco,San Francisco,San Francisco,Lead (TSP) STP,Micrograms/cubic meter (25 C),16,0.0022775,1.8980866666666658e-06,0.00065,0.00065,0.00153,0.0025075,0.004175,0.00549
60,2025,Santa Clara,Santa Clara,San Jose,Lead (TSP) STP,Micrograms/cubic meter (25 C),16,0.00180375,1.4282250000000004e-06,0.00065,0.00065,0.00065,0.0023049999999999998,0.0029500000000000004,0.00495
61,2025,Ventura,Ventura,Simi Valley,Lead (TSP) STP,Micrograms/cubic meter (25 C),15,0.0014566666666666667,5.681238095238095e-07,0.00065,0.00065,0.00065,0.0019299999999999999,0.002242,0.00293
62,2025,Butte,Butte,Chico,Nitrogen dioxide (NO2),Parts per billion,240,4.540436695833334,9.622105641124502,0.530435,1.9313047,2.79456525,5.1967395,8.804347499999999,18.923529
